customernumber;date;salutation;title;domain;datecreated;newsletter;model;paymenttype;deliverytype;invoicepostcode;delivpostcode;voucher;advertisingdatacode;case;numberitems;gift;entry;points;shippingcosts;deliverydatepromised;deliverydatereal;weight;remi;cancel;used;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10
53087;2008-04-27;0;0;6;2008-04-01;0;3;2;0;51;;0;BQ;3;4;0;0;0;0;2008-04-29;0000-00-00;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
29778;2008-04-13;0;0;12;2008-04-13;0;1;0;0;85;;0;BH;2;1;0;0;0;1;2008-04-15;2008-04-14;221;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36472;2008-09-30;1;0;9;2008-09-30;0;3;0;0;30;;0;;3;1;0;1;0;0;2008-10-02;2008-10-01;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1798;2008-12-09;1;0;12;2008-12-09;0;2;1;1;52;;0;;5;1;0;1;0;0;2008-12-23;2008-12-24;887;0;0;0;0;0;0;0;0;0;0;0;0;1;0
3053;2008-12-18;1;0;8;2008-12-18;0;3;1;1;34;;0;;2;1;0;1;0;0;2008-12-19;2008-12-18;829;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2102;2008-09-03;0;0;8;2008-09-03;0;3;0;0;65;;0;;2;1;0;1;0;1;2008-09-17;2008-09-12;645;0;0;0;0;0;0;0;0;0;0;0;0;1;0
63231;2008-08-29;0;0;4;2008-08-29;0;3;0;0;99;;0;;5;2;0;1;0;0;2008-09-01;2008-08-30;458;0;0;0;0;0;2;0;0;0;0;0;0;0;0
43963;2008-12-08;1;0;9;2008-12-02;0;3;1;1;21;;0;;4;1;0;1;0;0;2008-12-10;2008-12-10;983;0;0;0;1;0;0;0;0;0;0;0;0;0;0
61439;2008-05-06;0;0;4;2008-05-06;1;2;0;0;58;;0;;4;1;0;1;0;0;2008-05-08;2008-05-06;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13287;2009-02-10;0;0;4;2008-07-10;1;3;0;0;65;;0;;4;2;0;1;0;0;2009-02-16;2009-02-13;777;0;0;0;2;0;0;0;0;0;0;0;0;0;0
51292;2008-06-27;0;0;3;2008-06-27;0;1;1;1;24;;0;;5;3;0;0;0;0;2008-07-11;2008-08-16;7;1;2;0;0;0;0;0;0;0;0;0;0;1;0
35338;2008-09-04;0;0;4;2008-09-04;1;1;0;0;22;;0;BR;5;7;0;0;0;0;2009-09-08;2008-09-09;1850;0;0;0;0;0;7;0;0;0;0;0;0;0;0
15792;2008-12-30;1;0;12;2008-12-30;0;1;2;0;60;;0;;2;1;0;0;0;0;2008-12-31;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
16231;2008-12-14;0;0;2;2008-12-14;0;1;0;0;47;;0;BQ;3;1;0;0;0;0;2008-12-30;2008-12-16;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
53563;2008-09-23;0;0;9;2008-09-22;0;1;0;0;22;;0;;1;1;0;0;0;0;2008-09-24;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3293;2008-06-23;0;0;12;2008-06-23;0;1;0;0;72;;0;;3;1;0;0;0;1;2008-07-08;2008-07-03;666;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22162;2008-07-21;1;0;9;2008-07-21;0;2;1;1;44;;0;;1;1;0;1;0;0;2008-07-23;2008-07-21;263;0;0;0;0;0;1;0;0;0;0;0;0;0;0
49467;2008-12-28;0;0;12;2008-12-28;0;1;0;0;49;;0;CA;1;1;0;0;0;1;2008-12-30;2008-12-29;294;0;0;1;1;0;0;0;0;0;0;0;0;0;0
22895;2008-12-16;1;0;0;2008-12-16;1;1;3;0;16;;0;;3;2;0;0;0;0;2008-12-18;2008-12-17;303;0;0;0;2;0;0;0;0;0;0;0;0;0;0
9404;2008-12-12;0;0;12;2008-12-12;0;1;0;0;76;;0;;4;3;0;0;0;0;2009-12-15;2009-03-12;1354;0;0;0;1;0;0;0;0;0;0;0;0;0;2
2027;2008-08-16;1;0;0;2008-08-16;0;3;1;1;64;;0;;4;1;0;1;0;0;2008-08-19;2008-08-19;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5529;2008-12-13;0;0;12;2008-12-13;0;3;1;1;48;;0;;2;3;0;1;0;0;2009-12-16;2009-04-21;759;0;0;0;1;2;0;0;0;0;0;0;0;0;0
63852;2008-11-26;0;0;11;2008-11-26;0;1;0;0;91;;0;BQ;4;2;0;0;0;0;2008-11-27;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
15578;2008-11-06;0;0;9;2008-11-06;0;1;0;0;76;;0;BQ;2;1;0;0;0;0;2008-11-10;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
60145;2008-09-04;1;0;8;2008-09-04;0;1;3;0;86;;0;BQ;3;2;0;0;0;1;2008-09-08;2008-09-05;242;0;0;0;1;0;1;0;0;0;0;0;0;0;0
34567;2008-05-05;0;0;9;2008-05-05;0;3;0;0;99;;1;;4;2;0;1;0;0;2008-05-07;2008-05-06;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0
60040;2008-04-21;0;0;8;2008-04-21;1;1;2;0;51;;0;BL;2;1;0;0;0;1;2008-04-23;2008-04-22;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
58203;2008-05-17;0;0;9;2008-05-17;0;1;0;0;86;86;1;;3;1;0;0;0;0;2008-05-20;2008-05-19;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0
20953;2008-06-08;1;0;2;2008-06-08;0;1;0;0;16;;0;;2;1;0;0;0;1;2008-06-10;2008-06-09;433;0;0;0;1;0;0;0;0;0;0;0;0;0;0
28552;2008-09-20;2;0;4;2008-09-20;0;2;0;0;44;;1;;1;1;0;1;0;0;2008-09-23;2008-09-22;470;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1542;2008-11-10;0;0;4;2008-11-10;0;2;0;0;44;;0;BD;5;6;0;1;0;0;2008-11-25;2008-11-11;2453;0;0;0;6;0;0;0;0;0;0;0;0;0;0
14146;2008-06-18;0;0;9;2008-06-18;0;3;1;1;35;;0;;5;4;0;1;0;0;2008-06-20;2008-06-20;1500;0;0;0;2;1;1;0;0;0;0;0;0;0;0
42394;2008-04-16;1;0;8;2008-04-16;0;1;3;0;64;;0;;3;2;0;0;0;0;2008-04-17;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
18765;2008-07-09;1;0;12;2008-07-09;0;1;3;0;10;;0;;4;1;0;0;0;0;2008-07-10;2008-07-10;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0
37608;2008-05-26;1;0;1;2008-05-26;0;3;0;0;34;;1;;3;2;0;1;0;0;2008-05-28;2008-05-27;1048;0;0;0;1;1;0;0;0;0;0;0;0;0;0
7965;2008-08-23;0;0;12;2008-08-23;0;1;0;0;14;;0;BQ;4;2;0;0;0;0;2008-08-26;2008-08-25;1072;0;0;1;1;1;0;0;0;0;0;0;0;0;0
45339;2008-07-29;1;0;2;2008-07-29;0;1;2;0;89;;1;;4;2;0;0;0;0;2008-07-31;2008-07-30;1239;0;0;0;2;0;0;0;0;0;0;0;0;0;0
6636;2008-09-15;1;0;4;2008-09-15;0;3;1;1;23;;0;;4;1;0;1;0;0;2008-09-17;2008-09-17;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
43516;2008-06-02;1;0;4;2008-06-02;0;3;1;1;22;;0;;3;1;0;1;0;0;2008-07-01;2008-06-04;565;0;0;0;1;0;0;0;0;0;0;0;0;0;0
47850;2008-04-29;1;0;1;2008-04-29;0;1;1;1;18;;0;;2;2;0;0;0;0;2008-05-02;2008-04-30;968;0;1;0;1;0;0;0;0;0;0;0;0;0;0
65637;2008-05-27;1;0;9;2008-05-27;0;1;2;0;38;;0;;3;1;0;0;0;0;2008-05-28;2008-05-27;611;1;0;0;1;0;0;0;0;0;0;0;0;0;0
13947;2008-08-15;0;0;9;2008-08-15;0;3;1;1;65;;0;;5;2;0;1;0;0;2008-08-19;2008-08-16;289;0;0;0;2;0;0;0;0;0;0;0;0;0;0
60981;2008-12-09;1;0;4;2008-12-09;1;1;2;0;80;;0;BQ;1;1;0;0;0;0;2008-12-11;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2932;2008-08-07;1;0;12;2008-08-07;1;1;3;0;51;;0;BQ;2;2;0;0;0;0;2008-08-11;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
21712;2008-12-15;1;0;4;2008-12-15;1;1;0;0;63;;0;;1;1;0;0;0;0;2008-12-17;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
42323;2008-08-16;1;0;12;2008-08-16;0;1;0;0;79;;0;;4;2;0;0;0;0;2008-08-19;2008-08-18;418;0;0;0;2;0;0;0;0;0;0;0;0;0;0
29537;2008-10-24;0;0;4;2008-10-17;0;2;2;0;58;;0;;4;2;0;1;0;0;2008-10-28;2008-10-25;1383;0;0;0;1;1;0;0;0;0;0;0;0;0;0
60240;2008-05-30;0;0;4;2008-05-30;1;1;0;0;52;;0;;3;2;0;0;0;0;2008-06-02;2008-05-30;727;0;0;0;0;0;2;0;0;0;0;0;0;0;0
28723;2008-09-30;0;0;2;2008-09-30;0;1;0;0;61;;0;BQ;3;1;0;0;0;1;2008-10-02;2008-10-01;441;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2084;2008-08-19;0;0;11;2008-08-19;0;1;2;0;07;;0;;2;1;0;0;0;0;2008-08-21;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15736;2008-12-18;1;0;4;2008-12-18;0;2;2;0;46;;1;;1;1;0;1;0;0;2008-12-22;2008-12-20;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
33075;2008-04-28;1;0;12;2008-04-28;0;3;2;0;63;;0;;4;2;0;1;0;0;2008-05-14;2008-06-13;309;0;1;0;0;0;0;0;0;0;0;0;0;1;0
59311;2008-06-21;0;0;4;2008-06-21;0;2;2;0;53;;1;;1;2;0;1;0;1;2008-06-24;2008-06-23;659;0;0;0;0;2;0;0;0;0;0;0;0;0;0
32563;2008-12-07;1;0;12;2008-12-07;1;1;2;0;86;;0;;1;1;0;0;0;0;2008-12-09;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11849;2008-04-09;2;0;4;2008-04-09;0;2;0;0;44;;0;;5;5;0;1;0;0;2008-04-23;2008-04-15;815;3;2;0;1;1;0;0;0;0;0;0;0;1;0
36021;2008-06-20;0;0;9;2008-06-20;0;1;2;0;45;;0;;2;1;0;0;0;0;2008-06-23;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
874;2008-11-21;0;0;8;2008-11-21;0;1;1;1;48;;0;;2;1;0;0;0;0;2008-12-05;2009-01-10;263;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1044;2008-07-28;0;0;9;2008-07-28;0;1;2;0;76;;0;;4;1;0;0;0;0;2008-08-12;2008-08-13;986;0;0;0;0;0;0;0;0;0;0;0;0;2;0
26734;2008-09-03;0;0;4;2008-09-03;0;1;0;0;31;;0;BQ;2;1;0;0;0;1;2008-09-16;2008-09-12;311;0;0;0;0;0;0;0;0;0;0;0;0;1;0
38260;2008-04-17;0;0;9;2008-04-17;0;1;0;0;15;;0;;4;2;0;0;0;0;2008-04-18;2008-04-17;968;0;0;0;2;0;0;0;0;0;0;0;0;0;0
25231;2008-06-06;0;0;12;2008-06-06;0;3;1;1;55;;0;;2;1;0;1;0;0;2008-06-09;2008-06-07;110;0;0;0;0;0;0;0;0;0;0;1;0;0;0
29415;2008-04-09;0;0;2;2008-04-09;0;2;3;0;59;;0;;4;2;0;1;0;0;2008-04-11;2008-04-10;874;0;0;0;2;0;0;0;0;0;0;0;0;0;0
56723;2008-07-21;2;0;1;2008-07-21;0;1;0;0;93;;0;BL;3;2;0;0;0;0;2008-07-23;2008-07-22;1848;0;0;0;2;0;0;0;0;0;0;0;0;0;0
8447;2008-12-14;0;0;12;2008-12-14;0;1;0;0;19;;0;;4;3;0;0;0;0;2008-12-16;2008-12-16;378;0;0;0;0;1;0;0;0;0;0;0;0;0;2
20505;2008-04-09;0;0;12;2008-04-09;0;1;0;0;47;;0;;4;2;0;0;0;0;2008-04-10;2008-04-09;631;0;0;0;2;0;0;0;0;0;0;0;0;0;0
19656;2008-06-12;0;0;4;2008-06-12;0;3;1;1;99;;0;;1;1;0;1;0;0;2008-06-16;2008-06-13;371;0;0;0;0;1;0;0;0;0;0;0;0;0;0
9223;2008-12-16;1;0;12;2008-12-16;0;3;1;1;52;;0;;3;1;0;1;0;0;2008-12-18;2008-12-18;798;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5110;2008-12-07;1;0;1;2008-12-07;1;1;1;1;64;;0;;2;2;0;0;0;0;2008-12-23;2008-12-16;447;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1554;2008-12-07;1;0;12;2008-12-07;0;1;3;0;69;;0;;5;3;0;0;0;0;2008-12-09;2008-12-08;1603;0;0;0;1;1;0;0;2;0;0;0;0;0;0
25408;2008-09-17;1;0;12;2008-09-17;0;1;3;0;89;89;0;;3;1;0;0;0;0;2008-09-19;2008-09-18;698;0;1;0;0;0;0;0;0;0;0;0;0;0;0
60031;2008-04-23;1;0;3;2008-04-23;0;2;1;1;50;;0;;4;2;0;1;0;0;2008-05-07;2008-05-10;1460;0;0;0;0;0;0;0;0;0;0;0;0;2;0
49142;2008-09-27;1;0;4;2008-09-27;0;2;2;0;50;;1;;1;5;0;1;0;0;2008-09-30;2008-09-29;1105;0;0;0;5;0;0;0;0;0;0;0;0;0;0
53787;2008-12-29;1;0;8;2008-12-29;0;1;0;0;73;;0;BO;2;1;0;0;0;1;2008-12-31;2008-12-30;325;0;0;0;0;0;0;0;0;0;0;0;0;0;1
64454;2008-05-20;0;0;12;2008-05-20;0;3;0;0;30;;0;;3;1;0;1;0;0;2008-05-22;2008-05-21;762;0;0;0;0;0;1;0;0;0;0;0;0;0;0
16236;2008-11-27;0;0;2;2008-11-27;0;1;0;0;25;;0;BD;2;1;0;0;0;1;2008-12-01;2008-11-28;555;0;0;0;0;1;0;0;0;0;0;0;0;0;0
18152;2008-09-22;2;0;12;2008-09-22;0;3;0;0;46;;0;;4;1;0;1;0;0;2008-09-24;2008-09-23;646;1;0;0;1;0;0;0;0;0;0;0;0;0;0
52171;2008-08-28;1;0;9;2008-08-28;0;1;0;0;07;;0;;3;1;0;0;0;1;2008-09-01;2008-08-29;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
20084;2008-08-30;1;0;12;2008-08-30;0;1;0;0;22;;0;;4;2;0;0;0;0;2008-09-02;2008-09-01;1861;0;0;0;2;0;0;0;0;0;0;0;0;0;0
27588;2008-10-01;0;0;9;2008-10-01;0;3;0;0;24;;0;;2;1;0;1;0;1;2008-10-03;2008-10-02;269;0;0;0;0;0;1;0;0;0;0;0;0;0;0
8164;2008-07-21;0;0;9;2008-07-21;0;2;0;0;46;;0;;4;3;0;1;0;0;2008-08-05;2008-07-24;1067;0;0;0;1;2;0;0;0;0;0;0;0;0;0
58956;2008-11-11;1;0;3;2008-11-11;0;1;2;0;21;;0;;4;1;0;0;0;0;2008-11-13;2008-11-12;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
39755;2008-08-14;0;0;9;2008-08-14;0;2;2;0;50;;0;;4;2;0;1;0;0;2008-08-18;2008-08-16;1002;0;0;0;1;0;1;0;0;0;0;0;0;0;0
15089;2008-05-06;1;0;5;2008-05-06;0;1;1;1;45;;0;;2;1;0;0;0;0;2008-05-20;2008-05-20;646;1;0;0;0;0;0;0;0;0;0;0;0;1;0
34647;2008-12-19;1;0;4;2008-12-19;0;1;1;1;93;;0;;2;1;0;0;0;0;2008-12-22;2008-12-19;687;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10460;2008-05-10;0;0;0;2008-05-10;0;1;0;0;47;;0;;2;1;0;0;0;1;2008-05-23;2008-05-24;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0
8642;2008-09-10;0;0;5;2008-09-10;0;2;1;1;41;;0;;3;1;0;1;0;0;2008-09-11;2008-09-11;123;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1562;2008-12-14;1;0;9;2008-12-14;0;1;2;0;55;;0;;3;2;0;0;0;0;2008-12-16;2008-12-17;512;0;0;0;0;1;0;0;0;0;0;0;0;1;0
55418;2008-10-23;0;0;8;2008-10-23;0;1;0;0;94;;0;BQ;2;1;0;0;0;1;2008-10-24;2008-10-24;220;0;0;0;0;0;1;0;0;0;0;0;0;0;0
25384;2008-04-03;1;0;12;2008-04-03;0;1;3;0;22;;0;BQ;4;4;0;0;0;0;2008-04-07;2008-04-04;2136;0;0;0;0;4;0;0;0;0;0;0;0;0;0
53519;2008-11-16;0;0;11;2008-11-16;0;1;0;0;09;;0;;5;1;0;0;0;0;2008-11-18;2008-11-17;134;0;0;0;22;0;0;0;0;0;0;0;0;0;0
31066;2008-10-14;0;0;9;2008-10-14;0;1;0;0;92;;0;BQ;3;2;0;0;0;0;2008-10-16;2008-10-15;860;0;0;0;1;1;0;0;0;0;0;0;0;0;0
50647;2008-12-02;0;0;0;2008-12-02;1;1;0;0;38;;0;;3;1;0;0;0;0;2008-12-16;2008-12-17;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1160;2008-12-19;0;0;4;2008-12-19;0;1;3;0;09;;0;;3;1;0;0;0;1;2008-12-23;2008-12-20;106;0;0;0;0;0;0;0;0;0;1;0;0;0;0
43699;2008-10-02;0;0;0;2008-10-02;0;1;0;0;66;83;0;;4;2;0;0;0;1;2008-10-03;2008-10-02;441;2;0;0;2;0;0;0;0;0;0;0;0;0;0
39091;2008-10-13;0;0;4;2008-10-13;1;3;1;1;73;;0;;4;2;0;1;0;0;2008-10-14;2008-10-13;769;0;0;0;1;1;0;0;0;0;0;0;0;0;0
54858;2008-10-29;0;0;9;2008-10-29;1;3;1;1;17;;0;;1;1;0;1;0;0;2008-10-30;2008-10-29;289;0;0;0;0;1;0;0;0;0;0;0;0;0;0
52592;2008-05-19;2;0;4;2008-05-19;0;1;0;0;70;;0;;3;1;0;0;0;0;2008-05-20;2008-05-19;511;0;0;0;1;0;0;0;0;0;0;0;0;0;0
22313;2008-06-23;1;0;12;2008-06-23;0;1;2;0;37;;0;;4;1;0;0;0;0;2008-06-25;2008-06-24;712;0;0;0;0;0;1;0;0;0;0;0;0;0;0
34502;2008-08-13;0;0;4;2008-08-13;0;2;0;0;52;;0;;5;3;0;1;0;0;2008-08-14;2008-08-13;846;0;0;0;0;0;3;0;0;0;0;0;0;0;0
20355;2008-11-21;0;0;9;2008-11-21;0;1;0;0;10;;1;;1;1;0;0;0;0;2008-11-25;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
24441;2008-08-18;2;0;12;2008-08-18;1;3;0;0;52;;0;;3;1;0;1;0;0;2008-08-20;2008-08-19;434;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2774;2008-10-30;0;0;4;2008-10-30;0;3;1;1;24;;0;;3;3;0;1;0;0;2008-10-31;2008-10-30;961;0;0;0;1;2;0;0;0;0;0;0;0;0;0
16143;2008-10-27;0;0;4;2008-10-27;0;1;0;0;45;;0;;5;6;0;0;0;0;2008-10-28;2008-10-27;1237;0;0;0;0;0;0;0;0;0;0;0;0;0;7
18760;2008-11-27;0;0;4;2008-11-03;1;2;0;0;52;;1;;1;6;0;1;0;0;2008-12-11;2009-03-12;1229;0;0;0;6;0;0;0;0;0;0;0;0;0;0
43193;2008-12-14;0;0;4;2008-12-14;0;1;0;0;50;;1;;1;1;0;0;0;0;2008-12-16;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
12689;2008-05-01;0;0;4;2008-05-01;0;1;0;0;45;;1;AB;3;8;0;0;0;0;2008-05-05;2008-05-02;1149;0;0;0;8;0;0;0;0;0;0;0;0;0;0
3335;2008-11-25;0;0;12;2008-11-25;1;3;1;1;74;;0;;1;1;0;1;0;0;2008-11-27;2008-11-26;234;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10921;2008-06-25;0;0;8;2008-06-25;1;1;0;0;93;;0;;3;1;0;0;0;1;2008-06-27;2008-06-26;525;0;0;0;0;0;1;0;0;0;0;0;0;0;0
20895;2008-11-16;1;0;0;2008-11-16;0;1;0;0;14;;0;;4;1;0;0;0;0;2008-11-18;2008-11-17;916;0;0;0;0;0;0;0;0;0;0;0;0;0;1
13978;2008-12-03;0;0;4;2008-12-03;0;1;0;0;55;;0;BQ;3;1;0;0;0;1;2008-12-04;2008-12-04;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
13958;2008-12-14;1;0;8;2008-12-14;0;3;1;1;19;;0;;5;1;0;1;0;0;2008-12-30;2008-12-17;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
20507;2008-12-08;0;0;4;2008-12-08;1;1;1;1;54;;0;;4;4;0;0;0;0;2008-12-10;2008-12-09;432;0;0;0;0;0;0;0;2;0;0;2;0;0;0
62092;2008-05-18;1;1;4;2008-05-18;0;3;1;1;37;;0;;2;1;0;1;0;0;2008-05-20;2008-05-20;960;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13799;2008-09-30;0;0;4;2008-09-30;0;1;0;0;78;78;0;;4;1;0;0;0;0;2008-10-01;2008-10-01;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
28200;2008-05-10;1;0;9;2008-05-10;0;1;1;1;50;;0;;2;1;0;0;0;0;2008-05-14;2008-05-13;339;0;0;0;0;0;0;0;0;0;0;1;0;0;0
54487;2008-12-20;0;0;8;2008-12-20;0;3;1;1;30;;0;;4;2;0;1;0;0;2009-12-23;2008-12-23;1247;0;0;0;1;1;0;0;0;0;0;0;0;0;0
24793;2008-06-24;0;0;9;2008-06-24;1;1;2;0;28;;1;;3;2;0;0;0;0;2008-06-25;2008-06-24;601;0;0;0;2;0;0;0;0;0;0;0;0;0;0
52181;2008-11-19;1;0;1;2008-11-19;0;1;2;0;31;;0;;2;1;0;0;0;0;2008-11-20;2008-11-19;502;1;0;0;1;0;0;0;0;0;0;0;0;0;0
63129;2008-11-04;0;0;12;2008-11-04;0;1;2;0;51;;0;;2;1;0;0;0;1;2008-11-06;2008-11-06;253;0;0;0;1;0;0;0;0;0;0;0;0;0;0
22054;2008-10-12;0;0;9;2008-10-12;0;1;1;1;01;;0;BQ;2;1;0;0;0;0;2008-10-14;2008-10-13;341;0;0;0;0;0;0;0;0;0;0;0;0;0;1
49655;2008-04-15;1;0;11;2008-04-15;1;1;3;0;36;;0;;3;1;0;0;0;0;2008-04-16;2008-04-15;497;0;0;0;1;0;0;0;0;0;0;0;0;0;0
9976;2008-04-02;1;0;12;2008-04-02;0;2;2;0;44;;0;;4;1;0;1;0;0;2008-04-04;2008-04-03;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2931;2008-08-05;0;0;12;2008-08-05;0;1;2;0;59;;0;;3;1;0;0;0;0;2008-08-07;2008-08-06;803;0;0;0;1;0;0;0;0;0;0;0;0;0;0
54167;2008-05-24;1;0;11;2008-05-24;0;3;1;1;85;;0;;4;3;0;1;0;0;2008-05-27;2008-05-26;884;0;0;0;1;2;0;0;0;0;0;0;0;0;0
61868;2008-09-16;0;0;5;2008-09-16;1;2;1;1;40;;0;;4;4;0;1;0;0;2008-09-17;2008-09-17;1509;0;0;0;0;4;0;0;0;0;0;0;0;0;0
18139;2008-10-15;1;0;8;2008-10-07;1;3;2;0;67;;0;;4;4;0;1;0;0;2008-10-16;2008-10-16;1298;0;0;0;3;1;0;0;0;0;0;0;0;0;0
29476;2008-10-10;0;0;4;2008-10-10;0;1;0;0;21;;0;;3;3;0;0;0;0;2008-10-14;2008-10-11;231;0;0;0;2;0;1;0;0;0;0;0;0;0;0
37434;2008-09-30;0;0;9;2008-09-30;0;3;1;1;71;;0;;3;2;0;1;0;0;2008-10-02;2008-10-01;1473;0;0;0;2;0;0;0;0;0;0;0;0;0;0
5155;2008-10-12;0;0;5;2008-10-12;1;2;1;1;44;;0;;1;1;0;1;0;0;2008-10-14;2008-10-14;220;0;0;0;0;0;1;0;0;0;0;0;0;0;0
56265;2008-12-14;0;0;11;2008-12-14;0;1;3;0;22;;0;BQ;4;2;0;0;0;0;2008-12-16;2008-12-15;1105;0;0;0;1;0;0;0;1;0;0;0;0;0;0
8924;2008-09-24;0;0;4;2008-09-24;0;3;1;1;99;;0;;3;1;0;1;0;0;2008-09-26;2008-09-26;693;0;0;0;1;0;0;0;0;0;0;0;0;0;0
52469;2008-11-26;0;0;9;2008-11-26;1;1;2;0;07;07;0;;3;1;0;0;0;0;2008-11-27;2008-11-26;653;0;0;0;1;0;0;0;0;0;0;0;0;0;0
53274;2008-10-14;1;0;12;2008-10-14;0;2;1;1;52;;0;;3;3;0;1;0;0;2009-10-16;2008-12-19;1227;0;0;0;0;3;0;0;0;0;0;0;0;0;0
24782;2008-08-01;1;0;12;2008-08-01;0;1;2;0;47;;0;;2;1;0;0;0;1;2008-08-05;2008-08-02;615;0;0;1;1;0;0;0;0;0;0;0;0;0;0
51803;2008-10-29;0;0;8;2008-10-29;0;1;2;0;24;;0;;3;3;0;0;0;0;2009-11-03;2008-12-16;1101;0;0;0;0;3;0;0;0;0;0;0;0;0;0
35164;2008-11-07;0;0;4;2008-11-07;0;3;1;1;68;;0;;3;1;0;1;0;0;2008-11-11;2008-11-07;810;0;0;0;1;0;0;0;0;0;0;0;0;0;0
50786;2008-07-02;0;0;4;2008-07-02;0;1;3;0;53;;0;;4;1;0;0;0;1;2008-08-01;2008-07-08;177;0;0;0;0;0;0;0;0;0;0;1;0;0;0
880;2008-09-26;1;0;9;2008-09-22;0;1;0;0;45;;0;;4;4;0;0;0;0;2008-09-30;2008-09-29;1699;0;0;1;1;3;0;0;0;0;0;0;0;0;0
24592;2008-04-11;2;0;9;2008-04-11;0;1;1;1;38;;0;;5;2;0;0;0;0;2008-04-14;2008-04-12;466;1;0;0;0;0;2;0;0;0;0;0;0;0;0
30932;2008-05-07;0;0;4;2008-05-07;0;3;1;1;96;;0;;1;1;0;1;0;0;2008-05-09;2008-05-09;104;0;0;0;0;0;0;0;0;0;0;0;0;1;0
16024;2008-06-18;2;0;0;2008-06-18;0;1;0;0;84;;0;;5;1;0;0;0;0;2009-06-23;2008-09-04;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
43505;2008-07-22;0;0;12;2008-07-22;0;1;0;0;35;35;0;BQ;3;1;1;0;0;0;2008-07-23;2008-07-22;266;0;0;0;1;0;0;0;0;0;0;0;0;0;0
47605;2008-12-15;1;0;0;2008-12-15;0;2;1;1;41;;0;;5;1;0;1;0;0;2008-12-17;2008-12-17;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
38467;2008-11-10;0;0;4;2008-11-10;0;1;0;0;60;;0;;4;2;0;0;0;0;2008-11-11;2008-11-10;903;0;0;0;2;0;0;0;0;0;0;0;0;0;0
9410;2008-08-31;0;0;12;2008-08-31;1;3;0;0;24;;0;;2;1;0;1;0;1;2008-09-02;2008-09-01;369;0;0;0;1;0;0;0;0;0;0;0;0;0;0
63827;2008-04-29;2;0;12;2008-04-29;0;1;1;1;77;;0;BQ;3;1;0;0;0;0;2008-05-02;2008-04-30;851;1;0;0;0;0;1;0;0;0;0;0;0;0;0
54869;2008-12-19;1;0;0;2008-12-19;0;1;2;0;86;;0;BQ;3;1;0;0;0;0;2008-12-23;2008-12-19;510;0;0;0;0;0;0;0;0;0;0;0;0;1;0
